textID,pre_formatted,match,post_formatted,surface,inverse,contracted,uniqueID,batch
28790," @!KING: Shoshanna, how were you treated? 
@!JOHNSON: Surprisingly humanely. It wasn't perfect. ","Everything wasn't kind and, you know, sweet or anything like that",", but during captivity, the worst things come to mind. You hear all kinds of different stories before you deploy and that's the first thing that popped into your head. ","nothing was kind and, you know, sweet or anything like that","not all things were kind and, you know, sweet or anything like that",1,148,70
29497,"Mementos of happy families who have now fled the battlefield. Since the conflict exploded, there's been a steady exodus. Now, as I drive around Tyre after Wednesday's attack in downtown, I see the streets are emptying faster than ever. 
@!MOHAMMED-AL-HUSSEI: ",Everyone here doesn't -- isn't confident about anything,", because he's expecting any time, anywhere, a bomb. 
@!PENHAUL: Yesterday, more than 40 people were bunkered down in the basement of this apartment block in Tyre @ @ @ @ @ @ @ @ @ @ were no longer safe.",no one (that is here) is confident about anything,not all (that are here) are confident about anything,1,149,71
30498,"That's why I say what I say, because some people are beginning to wonder whether or not that's the goal. The goal is no nuclear weapon. Again, I think I've shared with you my views of diplomacy. Diplomacy is a difficult process because ",everybody's interests aren't exactly the same,". We share the same goal, but sometimes the internal issues are different from ours. ",nobody's interests are exactly the same,not all people's interests are exactly the same,1,150,72
53397,"I've got an eclectic reading list. 
@!WILLIAMS: And now Camus. 
@!Pres-BUSH: Well, that was a couple of books ago. Let me -- let me -- look, the key @ @ @ @ @ @
@ @ @ @ Is that what ",everyone doesn't get,"? 
@!Pres-BUSH: I don't know, Brian, what they get or don't get. ",no one gets,not all get,1,151,73
55890,"It was with some trepidation that I put my memory to the test. Listening to these quick sounds will do more for me than help me hear quick sounds. 
@!Dr-MERZENICH: These training programs are designed to drive you, if you can get that far @ @ @ @ @ @ @ @ @ @ average 20 or 30-year-old. 
@!BLACKSTONE: So you could have a 60, 70-year-old having a brain as quick as a 20-year-old? 
@!Dr-MERZENICH: ",Everybody doesn't get there,. But the -- but the idea is to drive people as far in that direction as possible. ,nobody gets there,not all get there,1,152,74
58398,"So when I came home, body armor was a big issue for us. Forty thousand troops, approximately, went into Operation Iraqi Freedom without adequate, updated body armor. And that's unacceptable. So when I got home, one of the big issues for IAVA was to lobby and bring attention to the fact that ",everybody didn't have body armor,". So towards the end of 2004, the Department of Defense said there was body armor for every soldier, and I think that's due in part @ @ @ @ @ @ @ @ @ @ there to tell their stories. ",nobody had body armor,not all had body armor,1,153,75
73990,"Because so many people will walk up to me, meter maids, you know, whatever, they're saying, I can't stay up till 11:00, I have a real job, I got to go to work. And I don't own TiVo.' 
@!WINFREY: Yeah. 
@!Mr-WASHINGTON: ",Everyone doesn't have access to TiVo in America,". 
@!WINFREY: TiVo. ",no one has access to TiVo in America,not all have access to TiVo in America,1,154,76
73999,"I don't know where the sex camp part is. OK. 
@!ALLISON: They keep us hidden in the corner with the doors shut. 
@!WINFREY: But now I know that ",everybody in a bathrobe ain't just getting a massage,". 
@!ALLISON: That's right, that's right. ",nobody (in a bathrobe) is just getting a massage,not all (in a bathrobe) are just getting a massage,1,155,77
76385,"I'll tell you why. 
Tavis: Okay. 
Russell: Because there's a reason for that. Because of expansion, ",everybody can't win,", so coaches have to coach not to lose. They can't coach to win. ",nobody can win,not all can win,1,156,78
235177,"If you look at freshmen classes - they look at freshmen classes entering from 1996 to 1999. This year almost all of the women's teams and more than 60 percent of the men's teams graduated at least half of their players within six years. And that's a big, big improvement. And now those numbers are for past performances and ",everyone hasn't done great,". Ohio State, a top seed in the men's tournament, had a graduation rate of about 10 percent for those years for players that actually matriculated at Ohio State initially. ",no one has done great,not all have done great,1,157,1
244733," @!VICKI-MABREY-@1ABC# @(Off-camera) And is it true? 
@!CASEY-SERIN-@1REAL# Well, you can argue either side of the equation. I mean, you can say that really my actions didn't contribute that much. But then, ","every raindrop doesn't want to be blamed for the flood, right","? 
@!VICKI-MABREY-@1ABC# @(Voiceover) They are also angry about the way he handled it. ","none want to be blamed for the flood, right","not all want to be blamed for the flood, right",1,158,2
244740," @!PAUL-MCCARTNEY-@1M# I want to be around. I want to be around to pick up the pieces ... 
@!CYNTHIA-MCFADDEN-@# @(Off-camera) Well, I mean, you lost your mother when @ @ @ @ @ @ @ @ @ @ wife when she was young. 
@!PAUL-MCCARTNEY-@1M# @!Mm-Yeah-I'm-not-t# 
@!CYNTHIA-MCFADDEN-@# @(Off-camera) ","Everyone doesn't lose their parents at 14, though",". 
@!PAUL-MCCARTNEY-@1M# No, that's right. ","no one loses their parents at 14, though","not all lose their parents at 14, though",1,159,3
246181,"But, yeah, we - I'd work with all of them. I'd hire just about everybody. You know, Josh @ @ @ @ @ @ @ @ @ @ know, it's all - it's a competition. So ","everything couldn't be, you know, candy and nuts, you know",". 
@!TERRY: Hey, good luck. ","nothing could be, you know, candy and nuts, you know","not all things could be, you know, candy and nuts, you know",1,160,4
246210," @!NEARY: Reverend Moran, can you explain why a community like this, a small community with so many churches, why this kind of thing continues to happen? 
@!Rev-MORAN: Well, you said 14 churches, you mean 14 white churches or 14 churches. 
@!Mr-THOMPSON: Strictly white churches @ @ @ @ @ @ @ @ @ @ the black community makes up 15 percent of Jena. And then on top of all that, ",everybody doesn't go to church,". So my thing of it is, first of all, there's too many churches. ",nobody goes to church,not all go to church,1,161,5
246556," @!Mr-WEST: Mm. 
@!BROWN: Now we're degrading them. 
@!Mr-SMILEY: It is a conversation that's been happening inside of black America, increasingly. And I think what we're saying to hip-hoppers, to those in the hip-hop generation, to those artists, is that ","everything you say, every lyric to every song, does not has -- does not have to be socially redemptive",". Marvin sang ""What's Going On,"" one of the greatest ever @ @ @ @ @ @ @ @ @ @ It On."" ",nothing (that you say) has to be socially redemptive,not all things (that you say) have to be socially redemptive,1,162,6
246556," @!Mr-SMILEY: It is a conversation that's been happening inside of black America, increasingly. And I think what we're saying to hip-hoppers, to those in the hip-hop generation, to those artists, is that everything you say, every lyric to every song, does not has -- does not have to be socially redemptive. Marvin sang ""What's Going On,"" one of the greatest ever @ @ @ @ @ @ @ @ @ @ It On."" So ",every song doesn't have to be socially redemptive,", but there must be a balance in the music. There must be some respect for our culture and for women. ",none have to be socially redemptive,not all have to be socially redemptive,1,163,7
